GeneID	GCa_3
ENSG00000006788	0.172217047
ENSG00000006831	7.366260445
ENSG00000006837	0.516638623
ENSG00000007001	0.041085411
ENSG00000007047	3.454472169
ENSG00000007062	4.347084039
ENSG00000007080	30.12355576
ENSG00000007129	1.002103289
ENSG00000007168	15.44817405
ENSG00000007171	6.091933356
ENSG00000007174	0.017171669
ENSG00000007202	18.12805767
ENSG00000007237	6.979033885
ENSG00000007255	4.375186697
ENSG00000007264	1.695748979
ENSG00000007312	4.55585847
ENSG00000007314	0.026516455
ENSG00000007341	3.211362531
ENSG00000007372	0.36819999
ENSG00000007376	1.368896442
ENSG00000007384	3.036002822
ENSG00000007392	14.10427687
ENSG00000007402	0.626472577
ENSG00000007516	1.28487168
ENSG00000007520	33.05532495
ENSG00000007541	1.118982782
ENSG00000007545	4.878154759
ENSG00000007866	5.520077148
ENSG00000007908	0.869107425
ENSG00000007923	19.01575709
ENSG00000007933	4.813273901
ENSG00000007944	6.20866524
ENSG00000007968	1.66973006
ENSG00000008018	8.993243078
ENSG00000008056	0.196866846
ENSG00000008083	10.22410887
ENSG00000008086	0.889381839
ENSG00000008118	0.317797801
ENSG00000008128	38.14477544
ENSG00000008130	10.79228616
ENSG00000008226	2.570251648
ENSG00000008256	4.484738549
ENSG00000008277	0.7329807
ENSG00000008282	4.393381349
ENSG00000008283	6.412456432
ENSG00000008294	16.24870807
ENSG00000008300	0.309516401
ENSG00000008311	2.842077686
ENSG00000008323	4.021133297
ENSG00000008324	2.35321821
ENSG00000008382	9.071694756
ENSG00000008394	2.194650101
ENSG00000008405	3.993651254
ENSG00000008438	0.607447796
ENSG00000008441	12.88151753
ENSG00000008513	6.538640727
ENSG00000008516	1.849138225
ENSG00000008517	31.22611044
ENSG00000008710	3.801118947
ENSG00000008735	0.156468505
ENSG00000008838	5.741175664
ENSG00000008853	3.002158408
ENSG00000008869	5.960479713
ENSG00000008952	25.74757282
ENSG00000008988	58.92365029
ENSG00000009307	59.73972578
ENSG00000009335	10.00641771
ENSG00000009413	7.45853004
ENSG00000009694	0.580316133
ENSG00000009724	0.600160137
ENSG00000009765	1.285008269
ENSG00000009780	6.384676883
ENSG00000009790	7.364618698
ENSG00000009830	1.04154718
ENSG00000009844	6.551268435
ENSG00000009950	2.528193942
ENSG00000009954	56.67790239
ENSG00000010017	10.72244272
ENSG00000010030	3.592488229
ENSG00000010072	2.846961563
ENSG00000010165	5.688771624
ENSG00000010219	1.987509942
ENSG00000010244	10.8544579
ENSG00000010256	23.62964418
ENSG00000010270	1.363544271
ENSG00000010278	17.7502175
ENSG00000010292	11.70135295
ENSG00000010295	5.921536077
ENSG00000010310	9.845374328
ENSG00000010318	1.919585551
ENSG00000010319	3.888829634
ENSG00000010322	10.21939246
ENSG00000010327	5.057857734
ENSG00000010361	0.889550671
ENSG00000010404	4.369544843
ENSG00000010438	11.36044195
ENSG00000010539	0.959213377
ENSG00000010610	7.438352675
ENSG00000010626	1.96515528
ENSG00000010671	3.940776084
ENSG00000010704	1.682657155
ENSG00000010803	3.715444131
ENSG00000010810	9.550643258
ENSG00000010818	12.54173984
ENSG00000010932	0.613856185
ENSG00000011007	13.01657752
ENSG00000011009	4.92375718
ENSG00000011021	3.372569775
ENSG00000011028	8.249247328
ENSG00000011052	61.00910015
ENSG00000011083	1.117781415
ENSG00000011105	2.096407164
ENSG00000011114	6.294773595
ENSG00000011132	1.150171133
ENSG00000011143	1.173783382
ENSG00000011198	1.892050512
ENSG00000011201	0.313477477
ENSG00000011243	16.15397484
ENSG00000011258	4.555225799
ENSG00000011260	15.48422607
ENSG00000011275	7.29989765
ENSG00000011295	12.2915015
ENSG00000011304	6.671953127
ENSG00000011332	0.460647912
ENSG00000011347	0.436733843
ENSG00000011376	5.429071716
ENSG00000011405	14.39553599
ENSG00000011422	14.07065525
ENSG00000011426	8.168010616
ENSG00000011451	1.937121659
ENSG00000011454	10.96614991
ENSG00000011465	9.851936075
ENSG00000011478	0.730154279
ENSG00000011485	6.705246106
ENSG00000011523	4.07172476
ENSG00000011566	9.86414321
ENSG00000011590	2.666630036
ENSG00000011600	16.47543085
ENSG00000011638	1.66228873
ENSG00000012048	3.703783916
ENSG00000012061	5.53849461
ENSG00000012124	4.822248828
ENSG00000012171	4.861267382
ENSG00000012174	0.887321526
ENSG00000012211	1.833374062
ENSG00000012223	54.88913731
ENSG00000012232	1.486914575
ENSG00000012504	0.33005834
ENSG00000012660	6.461600473
ENSG00000012779	4.787926327
ENSG00000012822	20.32471992
ENSG00000012963	5.9462134
ENSG00000012983	5.793872153
ENSG00000013016	3.34908664
ENSG00000013275	11.16665659
ENSG00000013288	3.839386833
ENSG00000013293	0.027877899
ENSG00000013297	0.112788715
ENSG00000013306	5.002916618
ENSG00000013364	39.9030192
ENSG00000013374	28.07439379
ENSG00000013375	5.535352513
ENSG00000013392	1.135719704
ENSG00000013441	23.11356488
ENSG00000013503	5.026636763
ENSG00000013523	2.435852403
ENSG00000013561	6.616515796
ENSG00000013563	3.918258906
ENSG00000013573	12.56098165
ENSG00000013583	3.000177958
ENSG00000013588	12.67003673
ENSG00000013619	0.305864953
ENSG00000013725	2.785410169
ENSG00000013810	9.865093668
ENSG00000014123	17.36023972
ENSG00000014138	2.635173463
ENSG00000014164	3.881413952
ENSG00000014216	13.31511414
ENSG00000014257	2.851078613
ENSG00000014641	2.999501742
ENSG00000014824	8.49165777
ENSG00000014914	14.37445623
ENSG00000014919	7.306243061
ENSG00000015133	17.94869892
ENSG00000015153	2.739371553
ENSG00000015171	19.1357517
ENSG00000015285	4.1636069
ENSG00000015413	4.713990203
ENSG00000015475	3.940349625
ENSG00000015532	4.755676823
ENSG00000015568	6.457159357
ENSG00000015592	0.029505661
ENSG00000015676	10.17518606
ENSG00000016082	1.466980104
ENSG00000016391	2.887686867
ENSG00000016402	1.731162006
ENSG00000016864	3.533550901
ENSG00000017260	10.21406419
ENSG00000017427	3.193851896
ENSG00000017483	0.932206882
ENSG00000017797	38.01581306
ENSG00000018189	9.026659193
ENSG00000018236	0.16540223
ENSG00000018280	0.565719017
ENSG00000018408	5.738731822
ENSG00000018510	5.815383588
ENSG00000018610	5.650677172
ENSG00000018625	0.470680413
ENSG00000018699	4.3484489
ENSG00000018869	0.551236209
ENSG00000019102	29.35432087
ENSG00000019144	14.1489866
ENSG00000019169	0.747987666
ENSG00000019485	0.858454245
ENSG00000019505	3.753991541
ENSG00000019549	3.290120402
ENSG00000019582	176.5643173
ENSG00000019991	1.182532969
ENSG00000019995	10.09946577
ENSG00000020129	1.324352323
ENSG00000020181	4.889864427
ENSG00000020219	0.029029763
ENSG00000020256	2.066208024
ENSG00000020426	8.153788267
ENSG00000020577	4.408363955
ENSG00000020633	2.616202314
ENSG00000020922	7.656891713
ENSG00000021300	4.339440569
ENSG00000021355	34.05948405
ENSG00000021461	0.046071126
ENSG00000021574	5.728397017
ENSG00000021645	0.408223688
ENSG00000021762	4.266616986
ENSG00000021776	6.62049845
ENSG00000021826	1.626219875
ENSG00000022267	3.780215398
ENSG00000022277	18.53889409
ENSG00000022355	0.056058629
ENSG00000022556	2.093784895
ENSG00000022567	2.901748765
ENSG00000022840	12.36065317
ENSG00000022976	2.560191426
ENSG00000023041	15.15702185
ENSG00000023171	2.853863444
ENSG00000023191	4.711962833
ENSG00000023228	10.80215285
ENSG00000023287	13.6917058
ENSG00000023318	6.442400605
ENSG00000023330	15.36823761
ENSG00000023445	22.84352765
ENSG00000023516	13.81698797
ENSG00000023572	0.916549407
ENSG00000023608	4.436930437
ENSG00000023697	5.416623103
ENSG00000023734	15.90188984
ENSG00000023839	3.009946717
ENSG00000023892	42.36142822
ENSG00000023902	9.782083928
ENSG00000023909	1.066956276
ENSG00000024048	20.24093018
ENSG00000024422	9.482565135
ENSG00000024526	1.028874993
ENSG00000024862	6.626703228
ENSG00000025039	2.237209154
ENSG00000025156	2.787695289
ENSG00000025293	5.585360385
ENSG00000025423	1.582786511
ENSG00000025434	5.949852667
ENSG00000025708	21.19480502
ENSG00000025770	5.368769377
ENSG00000025772	5.019840176
ENSG00000025796	23.09532507
ENSG00000025800	8.16318883
ENSG00000026025	52.17597354
ENSG00000026036	5.288925191
ENSG00000026103	3.894145337
ENSG00000026297	8.599483386
ENSG00000026508	18.07182863
ENSG00000026652	1.468570336
ENSG00000026751	15.48470276
ENSG00000026950	16.22050974
ENSG00000027001	2.845572886
ENSG00000027075	4.975982853
ENSG00000027644	0.095267249
ENSG00000027697	23.0031573
ENSG00000027847	1.543585631
ENSG00000027869	1.973238063
ENSG00000028116	6.827512417
ENSG00000028137	10.92326408
ENSG00000028203	5.613186667
ENSG00000028277	2.654236181
ENSG00000028310	9.920208886
ENSG00000028528	10.5986597
ENSG00000028839	1.080121503
ENSG00000029153	6.82693728
ENSG00000029363	45.53538969
ENSG00000029364	6.966581785
ENSG00000029534	1.975513158
ENSG00000029639	2.291250458
ENSG00000029725	22.37074627
ENSG00000029993	9.414139273
ENSG00000030066	4.986511758
ENSG00000030110	4.042328913
ENSG00000030304	1.321907121
ENSG00000030419	1.651622765
ENSG00000030582	18.38189852
ENSG00000031003	12.24531955
ENSG00000031081	4.461349328
ENSG00000031691	3.056517473
ENSG00000031698	30.60042025
ENSG00000031823	7.71201688
ENSG00000032219	20.71807942
ENSG00000032389	5.276117999
ENSG00000032444	5.145440154
ENSG00000032742	5.721599596
ENSG00000033011	2.096883851
ENSG00000033030	3.15840897
ENSG00000033050	7.68050001
ENSG00000033100	7.662076361
ENSG00000033122	0.04809169
ENSG00000033170	20.24342446
ENSG00000033178	5.317825002
ENSG00000033327	12.17945839
ENSG00000033627	7.19750916
ENSG00000033800	5.752039077
ENSG00000033867	6.478769338
ENSG00000034053	1.114258586
ENSG00000034152	7.521241016
ENSG00000034239	0.133941977
ENSG00000034510	885.1592117
ENSG00000034533	1.815075994
ENSG00000034677	20.57526708
ENSG00000034693	4.01320146
ENSG00000034713	8.481044376
ENSG00000034971	0.695882917
ENSG00000035115	2.082678157
ENSG00000035141	9.960096719
ENSG00000035403	20.8448459
ENSG00000035499	1.583258575
ENSG00000035664	4.655374234
ENSG00000035681	5.663600861
ENSG00000035687	19.93674817
ENSG00000035720	2.686717744
ENSG00000035862	27.04129404
ENSG00000035928	9.09226196
ENSG00000036054	7.442645983
ENSG00000036257	10.07185933
ENSG00000036448	0.319980997
ENSG00000036473	13.15306521
ENSG00000036530	0.384526406
ENSG00000036549	9.548690931
ENSG00000036565	0.024857199
ENSG00000036672	0.224881511
ENSG00000037042	4.224961582
ENSG00000037241	5.364745139
ENSG00000037280	1.139136174
ENSG00000037474	14.04212776
ENSG00000037637	4.010886382
ENSG00000037749	3.062591559
ENSG00000037757	3.22003577
ENSG00000037897	2.16929087
ENSG00000038002	7.511915174
ENSG00000038210	8.627817847
ENSG00000038219	28.34705314
ENSG00000038274	6.398654447
ENSG00000038295	0.74618687
ENSG00000038358	6.156153266
ENSG00000038382	9.646965226
ENSG00000038427	14.28450498
ENSG00000038532	3.679896876
ENSG00000038945	7.181756072
ENSG00000039068	33.98639441
ENSG00000039123	13.70035801
ENSG00000039139	0.166656391
ENSG00000039319	4.88883908
ENSG00000039523	7.727378709
ENSG00000039537	0.579376248
ENSG00000039560	14.22725396
ENSG00000039600	0.084003152
ENSG00000039650	7.538381278
ENSG00000039987	0.055097306
ENSG00000040199	2.244440107
ENSG00000040275	6.368219724
ENSG00000040341	2.792180578
ENSG00000040487	1.501657991
ENSG00000040531	5.96364287
ENSG00000040608	0.167371061
ENSG00000040633	11.31516124
ENSG00000040933	6.255510024
ENSG00000041353	12.13914783
ENSG00000041357	17.38294007
ENSG00000041515	0.145117293
ENSG00000041802	8.659093945
ENSG00000041880	6.746653799
ENSG00000041982	9.004549935
ENSG00000041988	2.42859777
ENSG00000042062	3.315741006
ENSG00000042088	1.986130902
ENSG00000042286	5.077246232
ENSG00000042317	1.739606028
ENSG00000042429	2.183271016
ENSG00000042445	19.35339295
ENSG00000042493	18.40750897
ENSG00000042753	5.247436359
ENSG00000042781	0.033177681
ENSG00000042832	0.074212091
ENSG00000042980	14.63695192
ENSG00000043039	4.315202922
ENSG00000043093	5.785629744
ENSG00000043143	6.75529674
ENSG00000043462	12.84998623
ENSG00000043514	4.516510086
ENSG00000043591	0.315114875
ENSG00000044090	7.41284908
ENSG00000044115	42.6025222
ENSG00000044446	1.835327929
ENSG00000044459	3.131672296
ENSG00000044524	2.107954893
ENSG00000044574	83.41992915
ENSG00000046604	40.84325891
ENSG00000046647	3.438194621
ENSG00000046651	24.22744226
ENSG00000046653	1.194558133
ENSG00000046889	4.147047816
ENSG00000047056	3.015759213
ENSG00000047188	6.705738428
ENSG00000047230	3.016292504
ENSG00000047249	3.370201524
ENSG00000047315	21.18089451
ENSG00000047346	9.242696325
ENSG00000047365	5.484039484
ENSG00000047410	56.04456005
ENSG00000047457	3.430215076
ENSG00000047578	4.219353251
ENSG00000047579	5.915251801
ENSG00000047597	0.802773883
ENSG00000047617	1.06436896
ENSG00000047621	2.833690467
ENSG00000047634	1.706202287
ENSG00000047644	4.802201862
ENSG00000047648	1.269592857
ENSG00000047662	1.618148463
ENSG00000047849	12.56115699
ENSG00000047932	6.757003573
ENSG00000047936	0.015464557
ENSG00000048028	3.279941937
ENSG00000048052	3.481444431
ENSG00000048140	2.730311857
ENSG00000048162	6.723950446
ENSG00000048342	3.986825397
ENSG00000048392	3.713884145
ENSG00000048405	2.520808737
ENSG00000048462	2.608004848
ENSG00000048471	8.24769799
ENSG00000048540	0.411748798
ENSG00000048544	13.51931208
ENSG00000048649	11.4172399
ENSG00000048707	10.11088256
ENSG00000048740	3.262445076
ENSG00000048828	28.2846042
ENSG00000048991	5.682228813
ENSG00000049089	17.66588724
ENSG00000049130	4.915902031
ENSG00000049167	2.270879732
ENSG00000049192	1.429455768
ENSG00000049239	5.993015697
ENSG00000049245	7.967250077
ENSG00000049246	6.750253319
ENSG00000049247	2.31990113
ENSG00000049249	0.967157445
ENSG00000049283	4.03045931
ENSG00000049323	8.032997733
ENSG00000049449	10.15972203
ENSG00000049540	5.600924954
ENSG00000049541	6.143162694
ENSG00000049618	4.798586656
ENSG00000049656	16.39377184
ENSG00000049759	3.222553188
ENSG00000049768	1.395271099
ENSG00000049769	0.91997845
ENSG00000049860	13.28784561
ENSG00000049883	0.509423822
ENSG00000050030	0.084733723
ENSG00000050130	1.65337515
ENSG00000050165	9.168751472
ENSG00000050327	18.18793504
ENSG00000050344	7.954435247
ENSG00000050393	3.622422716
ENSG00000050405	89.99881925
ENSG00000050426	5.603182256
ENSG00000050438	1.167597098
ENSG00000050555	0.707115949
ENSG00000050628	0.400224592
ENSG00000050730	2.102207871
ENSG00000050748	3.654861781
ENSG00000050767	5.169912641
ENSG00000050820	5.64162673
ENSG00000051009	3.278371128
ENSG00000051108	10.07738807
ENSG00000051128	3.124220108
ENSG00000051180	1.834707722
ENSG00000051341	2.440130721
ENSG00000051382	4.243622564
ENSG00000051523	29.97249119
ENSG00000051596	9.809235187
ENSG00000051620	6.116710715
ENSG00000051825	2.754266404
ENSG00000052126	9.296979326
ENSG00000052344	11.51930903
ENSG00000052723	3.042392083
ENSG00000052749	6.974004945
ENSG00000052795	5.92691979
ENSG00000052802	5.755210791
ENSG00000052841	12.34060021
ENSG00000052850	0.135223162
ENSG00000053108	0.046907166
ENSG00000053254	8.036171512
ENSG00000053328	0.410900426
ENSG00000053371	10.17756442
ENSG00000053372	9.29898823
ENSG00000053438	5.03942813
ENSG00000053501	7.986026968
ENSG00000053524	0.960433796
ENSG00000053702	8.971936765
ENSG00000053747	12.75451695
ENSG00000053770	1.651676376
ENSG00000053900	4.163133013
ENSG00000053918	5.610975864
ENSG00000054116	3.230995365
ENSG00000054118	111.623663
ENSG00000054148	5.727795594
ENSG00000054179	1.16275613
ENSG00000054219	9.450722245
ENSG00000054267	26.94208991
ENSG00000054277	0.706182583
ENSG00000054282	10.95734468
ENSG00000054356	0.088238392
ENSG00000054392	0.728095837
ENSG00000054523	7.331881185
ENSG00000054598	0.674598164
ENSG00000054611	9.156861225
ENSG00000054654	33.79976306
ENSG00000054690	5.763931014
ENSG00000054793	10.56697693
ENSG00000054938	0.728549829
ENSG00000054965	6.173832296
ENSG00000054967	2.959410331
ENSG00000054983	5.60365029
ENSG00000055044	46.63667104
ENSG00000055070	11.21481459
ENSG00000055118	0.305946142
ENSG00000055130	11.95035405
ENSG00000055147	3.888111523
ENSG00000055163	3.34680706
ENSG00000055208	14.4008589
ENSG00000055211	8.117318412
ENSG00000055332	13.26408839
ENSG00000055483	10.04015502
ENSG00000055609	19.63861752
ENSG00000055732	0.953866386
ENSG00000055813	0.573582047
ENSG00000055917	21.06306516
ENSG00000055950	6.19518547
ENSG00000055955	0.80073675
ENSG00000056050	2.961096498
ENSG00000056097	21.28929231
ENSG00000056277	0.802240076
ENSG00000056487	0.067576324
ENSG00000056558	7.795375964
ENSG00000056586	6.84845432
ENSG00000056736	1.919519039
ENSG00000056972	4.816570651
ENSG00000056998	1.366174418
ENSG00000057019	1.334079069
ENSG00000057252	4.446812702
ENSG00000057294	9.21478383
ENSG00000057468	0.0818362
ENSG00000057593	0.332935814
ENSG00000057608	60.38028079
ENSG00000057657	13.45560293
ENSG00000057663	6.396493199
ENSG00000057704	3.513220714
ENSG00000057757	17.52873146
ENSG00000057935	2.69619551
ENSG00000058056	2.144780133
ENSG00000058063	13.27718649
ENSG00000058085	31.43168666
ENSG00000058091	3.157556443
ENSG00000058262	16.72970979
ENSG00000058272	25.37347747
ENSG00000058335	0.198220451
ENSG00000058404	0.12507811
ENSG00000058453	6.327153235
ENSG00000058600	5.577661465
ENSG00000058668	12.06772126
ENSG00000058673	26.36198187
ENSG00000058729	3.709604861
ENSG00000058799	1.557408325
ENSG00000058804	2.200297761
ENSG00000058866	0.659571664
ENSG00000059122	3.09387831
ENSG00000059145	2.266378486
ENSG00000059377	2.762623368
ENSG00000059378	9.765556929
ENSG00000059573	9.632709074
ENSG00000059588	8.165202971
ENSG00000059691	1.109805108
ENSG00000059728	18.50176376
ENSG00000059758	5.411082245
ENSG00000059769	8.55030927
ENSG00000059804	7.128807711
ENSG00000059915	0.578886824
ENSG00000060069	8.126611107
ENSG00000060138	10.00983662
ENSG00000060140	4.229426243
ENSG00000060237	20.32265848
ENSG00000060339	37.26695737
ENSG00000060491	16.47937917
ENSG00000060558	2.733863789
ENSG00000060566	9.236472834
ENSG00000060642	1.250099545
ENSG00000060656	1.105442263
ENSG00000060688	4.708072585
ENSG00000060709	0.358661773
ENSG00000060749	5.672664242
ENSG00000060762	17.11541138
ENSG00000060971	7.5807023
ENSG00000060982	2.913685904
ENSG00000061273	6.152795161
ENSG00000061337	1.630932393
ENSG00000061455	0.205297865
ENSG00000061656	2.310471081
ENSG00000061676	5.765898795
ENSG00000061794	37.33701359
ENSG00000061918	4.417208999
ENSG00000061936	11.25545685
ENSG00000061938	5.624417054
ENSG00000061987	4.784021233
ENSG00000062038	1.663760159
ENSG00000062194	12.25407667
ENSG00000062282	0.888310755
ENSG00000062370	2.513141609
ENSG00000062485	5.894198232
ENSG00000062524	6.154542712
ENSG00000062582	0.632322237
ENSG00000062598	3.995640246
ENSG00000062650	19.69198899
ENSG00000062716	36.50308039
ENSG00000062725	2.26101468
ENSG00000062822	4.826571619
ENSG00000063015	0.731550034
ENSG00000063046	97.82815301
ENSG00000063127	1.694575124
ENSG00000063169	0.922459687
ENSG00000063176	1.718524302
ENSG00000063177	11.5168292
ENSG00000063180	7.798751462
ENSG00000063241	1.168592856
ENSG00000063244	26.7365601
ENSG00000063245	6.852408379
ENSG00000063322	7.44460141
ENSG00000063438	0.740519845
ENSG00000063587	3.149563458
ENSG00000063601	4.553696905
ENSG00000063660	2.446198613
ENSG00000063761	2.111272385
ENSG00000063854	3.855133125
ENSG00000063978	7.386297821
ENSG00000064012	11.8755499
ENSG00000064042	6.317188642
ENSG00000064102	7.075087034
ENSG00000064115	6.880658676
ENSG00000064199	1.330433213
ENSG00000064201	1.56306103
ENSG00000064225	2.25667629
ENSG00000064270	11.5210175
ENSG00000064300	0.55036234
ENSG00000064309	0.245271374
ENSG00000064313	9.307952175
ENSG00000064393	14.72356909
ENSG00000064419	13.18821648
ENSG00000064489	3.095435687
ENSG00000064490	3.494705658
ENSG00000064545	1.584807416
ENSG00000064547	1.581810368
ENSG00000064601	8.120050114
ENSG00000064607	9.457477257
ENSG00000064651	54.20093087
ENSG00000064652	6.235323291
ENSG00000064655	3.028844179
ENSG00000064666	14.17211538
ENSG00000064687	3.078258223
ENSG00000064692	1.074747227
ENSG00000064703	2.922692834
ENSG00000064726	5.455227987
ENSG00000064763	3.924667334
ENSG00000064787	37.05535443
ENSG00000064886	0.737417658
ENSG00000064932	16.40640772
ENSG00000064933	3.452016109
ENSG00000064961	10.07320742
ENSG00000064989	1.158738309
ENSG00000064995	13.97898852
ENSG00000064999	7.568672257
ENSG00000065000	27.85177454
ENSG00000065029	3.693540288
ENSG00000065054	22.46359061
ENSG00000065057	2.349798058
ENSG00000065060	4.129762165
ENSG00000065135	3.308393089
ENSG00000065150	12.02207715
ENSG00000065154	5.622657285
ENSG00000065183	4.549798771
ENSG00000065243	15.7758517
ENSG00000065268	4.061678941
ENSG00000065308	5.131825908
ENSG00000065320	1.899523423
ENSG00000065325	0.160594262
ENSG00000065328	1.349883991
ENSG00000065357	8.869986612
ENSG00000065361	25.35312261
ENSG00000065413	7.04160836
ENSG00000065427	18.88841363
ENSG00000065457	3.888965827
ENSG00000065485	6.511599202
ENSG00000065491	2.19677828
ENSG00000065518	0.900399062
ENSG00000065526	20.62781954
ENSG00000065534	9.682115544
ENSG00000065548	61.5650771
ENSG00000065559	2.508884841
ENSG00000065600	1.817757303
ENSG00000065609	0.040185992
ENSG00000065613	33.59778981
ENSG00000065615	3.59361955
ENSG00000065618	38.61605749
ENSG00000065621	1.489076746
ENSG00000065665	1.662880585
ENSG00000065675	1.858292499
ENSG00000065717	2.509219722
ENSG00000065802	2.777372649
ENSG00000065809	19.25416521
ENSG00000065833	7.698062843
ENSG00000065882	6.375780675
ENSG00000065883	7.669871061
ENSG00000065911	6.790443123
ENSG00000065923	2.15297953
ENSG00000065970	5.958700108
ENSG00000065978	207.1113718
ENSG00000065989	1.49896838
ENSG00000066027	9.388840182
ENSG00000066032	0.070942808
ENSG00000066044	3.171722822
ENSG00000066056	1.902017598
ENSG00000066084	6.655484393
ENSG00000066117	4.437585924
ENSG00000066135	20.0744349
ENSG00000066136	4.729777162
ENSG00000066185	0.08855731
ENSG00000066230	3.09071534
ENSG00000066248	5.682324829
ENSG00000066279	4.4495079
ENSG00000066294	7.469212229
ENSG00000066322	7.966846243
ENSG00000066336	18.37903916
ENSG00000066379	3.24236841
ENSG00000066382	0.088927334
ENSG00000066405	125.8481537
ENSG00000066422	5.569909671
ENSG00000066427	2.40980283
ENSG00000066455	26.72401593
ENSG00000066468	5.102366739
ENSG00000066557	1.676589617
ENSG00000066583	2.818056785
ENSG00000066629	2.233474759
ENSG00000066651	10.18886415
ENSG00000066654	11.38088626
ENSG00000066697	5.84852904
ENSG00000066735	0.758860183
ENSG00000066739	3.904962824
ENSG00000066777	15.52859068
ENSG00000066827	2.631818765
