GeneID	Normal_2
ENSG00000093183	3.553102364
ENSG00000093217	2.268228357
ENSG00000094631	4.084942837
ENSG00000094755	0.112398159
ENSG00000094804	0.450861016
ENSG00000094841	5.175192879
ENSG00000094880	5.815176357
ENSG00000094914	11.29193654
ENSG00000094916	8.565719787
ENSG00000094963	1.957436433
ENSG00000094975	6.428491435
ENSG00000095002	2.117224315
ENSG00000095015	6.524434929
ENSG00000095059	9.266398777
ENSG00000095066	27.16421204
ENSG00000095110	0.294098824
ENSG00000095139	23.98029398
ENSG00000095203	1.691973414
ENSG00000095209	0.810237191
ENSG00000095261	3.32042048
ENSG00000095303	6.555109065
ENSG00000095319	5.081311867
ENSG00000095321	4.082052724
ENSG00000095370	1.13958775
ENSG00000095380	7.758009412
ENSG00000095383	1.552108339
ENSG00000095397	2.821989702
ENSG00000095464	0.087175544
ENSG00000095485	2.128833345
ENSG00000095539	2.643998456
ENSG00000095564	15.42085012
ENSG00000095574	2.830537259
ENSG00000095585	1.5578862
ENSG00000095587	0.188803697
ENSG00000095627	0.032939618
ENSG00000095637	101.7667644
ENSG00000095713	0.433137893
ENSG00000095739	0.706621702
ENSG00000095752	0.043212437
ENSG00000095777	0.192649293
ENSG00000095787	13.33218861
ENSG00000095794	2.774626699
ENSG00000095906	1.66386384
ENSG00000095917	0.703170532
ENSG00000095932	70.55182334
ENSG00000095951	4.333040334
ENSG00000096060	16.02216722
ENSG00000096063	4.855177565
ENSG00000096070	10.52159029
ENSG00000096080	9.213857526
ENSG00000096088	612.2222071
ENSG00000096092	2.637294546
ENSG00000096093	0.879935176
ENSG00000096384	510.7547249
ENSG00000096401	9.880428824
ENSG00000096433	10.53830145
ENSG00000096654	2.748105241
ENSG00000096696	29.99009727
ENSG00000096717	5.812022181
ENSG00000096746	64.6523341
ENSG00000096872	7.448792316
ENSG00000096968	7.912939662
ENSG00000096996	0.21931133
ENSG00000097007	25.27810189
ENSG00000097021	2.141043196
ENSG00000097033	6.069314831
ENSG00000097046	1.054586352
ENSG00000097096	3.545571217
ENSG00000099139	1.76999175
ENSG00000099194	7.185972321
ENSG00000099203	4.221147773
ENSG00000099204	13.64364234
ENSG00000099219	3.415345867
ENSG00000099246	13.54268736
ENSG00000099250	11.47492547
ENSG00000099251	1.290113151
ENSG00000099256	2.329222733
ENSG00000099260	3.763810805
ENSG00000099282	8.55693087
ENSG00000099284	3.633605819
ENSG00000099290	19.60215638
ENSG00000099308	1.758349086
ENSG00000099326	3.277519029
ENSG00000099330	1.56614032
ENSG00000099331	15.95326474
ENSG00000099337	3.941519723
ENSG00000099338	0.711696461
ENSG00000099341	11.44911092
ENSG00000099364	2.894375359
ENSG00000099365	0.690075244
ENSG00000099377	1.742485969
ENSG00000099381	10.13530513
ENSG00000099385	3.547292736
ENSG00000099622	19.24579922
ENSG00000099624	4.403075286
ENSG00000099625	0.694436455
ENSG00000099769	0.602420023
ENSG00000099783	58.96433291
ENSG00000099785	1.979231031
ENSG00000099795	23.98252295
ENSG00000099797	1.81157614
ENSG00000099800	10.15949297
ENSG00000099804	12.56034095
ENSG00000099810	1.618744347
ENSG00000099812	1.096091875
ENSG00000099814	9.176129155
ENSG00000099817	3.784081606
ENSG00000099821	4.632734792
ENSG00000099822	0.163692888
ENSG00000099834	3.665559431
ENSG00000099840	0.388901536
ENSG00000099849	1.528440556
ENSG00000099860	72.55614811
ENSG00000099864	4.640647155
ENSG00000099866	0.573256205
ENSG00000099875	5.810445079
ENSG00000099889	2.621480218
ENSG00000099899	3.548335735
ENSG00000099901	8.115888477
ENSG00000099904	0.902481331
ENSG00000099910	4.96445271
ENSG00000099917	4.227854217
ENSG00000099937	0.836379856
ENSG00000099940	5.86073807
ENSG00000099942	6.032929628
ENSG00000099949	3.72972727
ENSG00000099953	0.189542807
ENSG00000099954	0.700883054
ENSG00000099956	16.63927325
ENSG00000099957	0.113874974
ENSG00000099958	0.476357547
ENSG00000099960	0.055029488
ENSG00000099968	5.895047996
ENSG00000099974	4.955482979
ENSG00000099977	6.452482129
ENSG00000099984	0.877351167
ENSG00000099985	0.818971761
ENSG00000099991	8.11024753
ENSG00000099992	2.320310229
ENSG00000099994	0.495585563
ENSG00000099995	28.62258641
ENSG00000099998	1.099423669
ENSG00000099999	0.563123598
ENSG00000100003	1.420657914
ENSG00000100014	16.81769866
ENSG00000100023	4.161396032
ENSG00000100024	0.124601268
ENSG00000100027	1.16734706
ENSG00000100028	7.833828306
ENSG00000100029	17.6072918
ENSG00000100030	4.269550945
ENSG00000100031	1.475076787
ENSG00000100033	0.2411168
ENSG00000100034	2.833140333
ENSG00000100036	0.619081383
ENSG00000100038	1.260048255
ENSG00000100053	0.554692523
ENSG00000100055	3.58132397
ENSG00000100056	2.217528201
ENSG00000100058	2.340693835
ENSG00000100060	0.259272256
ENSG00000100065	2.709207786
ENSG00000100068	1.617490703
ENSG00000100075	3.129640845
ENSG00000100077	1.798985372
ENSG00000100078	0.014265285
ENSG00000100079	3.066726139
ENSG00000100083	2.644563652
ENSG00000100084	6.175086446
ENSG00000100092	0.788799738
ENSG00000100095	0.174903887
ENSG00000100097	6.45892251
ENSG00000100099	2.228406986
ENSG00000100100	5.783660124
ENSG00000100101	3.196969902
ENSG00000100104	2.685749531
ENSG00000100105	2.132158941
ENSG00000100106	11.62252256
ENSG00000100109	4.451768719
ENSG00000100116	1.005722926
ENSG00000100121	0.093914093
ENSG00000100124	2.456574576
ENSG00000100129	20.85323155
ENSG00000100138	4.241769637
ENSG00000100139	31.36284316
ENSG00000100142	2.606056064
ENSG00000100146	2.815511596
ENSG00000100147	2.923378095
ENSG00000100150	1.826034791
ENSG00000100151	3.247932207
ENSG00000100154	6.929484825
ENSG00000100156	0.401674938
ENSG00000100162	0.183928304
ENSG00000100167	0.177231773
ENSG00000100170	0.228232469
ENSG00000100181	0.970505622
ENSG00000100191	0.890765147
ENSG00000100196	2.503069419
ENSG00000100197	2.803224831
ENSG00000100201	51.64760671
ENSG00000100206	0.251103827
ENSG00000100207	9.391544077
ENSG00000100209	5.171024295
ENSG00000100211	14.0097188
ENSG00000100216	5.18013448
ENSG00000100218	0.663335748
ENSG00000100219	44.28642386
ENSG00000100220	17.14209881
ENSG00000100221	3.855351528
ENSG00000100225	5.603283706
ENSG00000100226	7.352174284
ENSG00000100227	6.450894714
ENSG00000100228	0.871203561
ENSG00000100234	89.89820615
ENSG00000100239	11.11623726
ENSG00000100241	5.277316812
ENSG00000100242	15.23464168
ENSG00000100243	17.59744337
ENSG00000100246	3.427780653
ENSG00000100258	2.796696493
ENSG00000100263	1.595615187
ENSG00000100266	22.31613525
ENSG00000100271	1.946770951
ENSG00000100276	0.214695722
ENSG00000100280	7.330052471
ENSG00000100281	4.026070266
ENSG00000100284	2.919422993
ENSG00000100285	1.220411527
ENSG00000100288	6.030185251
ENSG00000100290	0.726676307
ENSG00000100292	2.223622786
ENSG00000100294	0.878058752
ENSG00000100296	4.890985477
ENSG00000100297	2.749977758
ENSG00000100298	0.615083507
ENSG00000100299	2.217604707
ENSG00000100300	3.490376966
ENSG00000100302	0.834418825
ENSG00000100304	6.151427266
ENSG00000100307	14.72728052
ENSG00000100311	2.255623738
ENSG00000100312	0.270939953
ENSG00000100314	0.442698758
ENSG00000100316	108.1991091
ENSG00000100319	1.346571568
ENSG00000100320	18.27432356
ENSG00000100321	2.11374469
ENSG00000100324	5.66827542
ENSG00000100325	8.51729959
ENSG00000100330	6.878449421
ENSG00000100335	3.266807832
ENSG00000100336	0.826252341
ENSG00000100342	14.13099299
ENSG00000100344	0.88089017
ENSG00000100345	278.2853021
ENSG00000100346	0.035649994
ENSG00000100347	3.285341666
ENSG00000100348	3.913033756
ENSG00000100350	0.83817949
ENSG00000100351	0.773820264
ENSG00000100353	24.25624882
ENSG00000100354	13.14577676
ENSG00000100359	9.368331096
ENSG00000100360	1.145701511
ENSG00000100364	2.317470924
ENSG00000100365	1.706043731
ENSG00000100368	2.216072067
ENSG00000100372	2.715037041
ENSG00000100376	16.69330452
ENSG00000100379	1.988578667
ENSG00000100380	62.21903767
ENSG00000100385	0.200553212
ENSG00000100387	3.048512606
ENSG00000100393	13.56882459
ENSG00000100395	3.253337425
ENSG00000100399	0.932600547
ENSG00000100401	9.179534785
ENSG00000100403	9.739911621
ENSG00000100410	7.632389455
ENSG00000100412	18.35130412
ENSG00000100413	5.566225903
ENSG00000100416	1.627900244
ENSG00000100417	3.319680849
ENSG00000100418	1.891947756
ENSG00000100422	11.73760382
ENSG00000100425	9.427645143
ENSG00000100426	2.461453904
ENSG00000100427	0.017907132
ENSG00000100429	0.990783247
ENSG00000100433	0.107155472
ENSG00000100439	2.193082512
ENSG00000100441	12.67008521
ENSG00000100442	10.93653554
ENSG00000100445	6.803311846
ENSG00000100448	5.642216074
ENSG00000100450	0.687748735
ENSG00000100453	0.204646135
ENSG00000100461	4.545094041
ENSG00000100462	3.700866274
ENSG00000100473	0.950946111
ENSG00000100478	1.299671536
ENSG00000100479	0.624949821
ENSG00000100483	2.705312362
ENSG00000100485	5.783775257
ENSG00000100490	1.451593076
ENSG00000100503	18.81075326
ENSG00000100504	2.982937077
ENSG00000100505	0.288174703
ENSG00000100519	6.337684568
ENSG00000100522	4.093024793
ENSG00000100523	1.967198608
ENSG00000100526	0.408623492
ENSG00000100528	5.303408632
ENSG00000100532	1.875623976
ENSG00000100554	5.918995904
ENSG00000100557	0.032787231
ENSG00000100558	1.152044119
ENSG00000100564	1.847782598
ENSG00000100565	0.108493526
ENSG00000100567	10.49108339
ENSG00000100568	7.486676068
ENSG00000100575	2.192987982
ENSG00000100577	0.574129336
ENSG00000100578	2.703041065
ENSG00000100580	4.292678781
ENSG00000100583	0.823591173
ENSG00000100591	15.89575664
ENSG00000100592	10.81437905
ENSG00000100596	4.279505898
ENSG00000100599	2.102460338
ENSG00000100600	16.41462502
ENSG00000100601	1.643645223
ENSG00000100603	25.58043028
ENSG00000100604	41.31371367
ENSG00000100605	4.103723719
ENSG00000100612	23.6727945
ENSG00000100614	9.740017185
ENSG00000100625	0.557628444
ENSG00000100626	1.22878618
ENSG00000100628	7.530571723
ENSG00000100629	3.89646241
ENSG00000100632	5.680557791
ENSG00000100644	13.50791625
ENSG00000100647	7.348235438
ENSG00000100650	81.40691072
ENSG00000100652	2.534855493
ENSG00000100664	13.43970481
ENSG00000100665	2.295572941
ENSG00000100678	0.366782876
ENSG00000100697	14.60201942
ENSG00000100711	3.232872316
ENSG00000100714	6.03955986
ENSG00000100722	5.070311157
ENSG00000100726	1.638231174
ENSG00000100731	6.795867792
ENSG00000100739	0.285970342
ENSG00000100744	1.170968426
ENSG00000100749	3.59637242
ENSG00000100764	7.3624777
ENSG00000100767	3.24568398
ENSG00000100784	2.959818175
ENSG00000100796	17.8115522
ENSG00000100802	0.784340195
ENSG00000100804	9.645615847
ENSG00000100811	6.02692255
ENSG00000100813	39.5588392
ENSG00000100814	1.824353561
ENSG00000100815	21.73128073
ENSG00000100823	46.33748397
ENSG00000100836	66.6933095
ENSG00000100842	3.69045829
ENSG00000100852	19.71906853
ENSG00000100865	1.821442508
ENSG00000100867	0.42516345
ENSG00000100883	11.33109343
ENSG00000100884	0.285535284
ENSG00000100888	13.24209673
ENSG00000100889	1.832288837
ENSG00000100890	3.212551558
ENSG00000100897	8.294517331
ENSG00000100902	4.423325866
ENSG00000100906	25.29229603
ENSG00000100908	3.089022579
ENSG00000100911	6.718357788
ENSG00000100916	6.234538988
ENSG00000100918	3.463012952
ENSG00000100926	3.644969904
ENSG00000100934	6.197906667
ENSG00000100938	7.620707227
ENSG00000100941	91.480963
ENSG00000100949	1.248081647
ENSG00000100968	4.970497331
ENSG00000100979	5.995865981
ENSG00000100982	5.408277944
ENSG00000100983	7.09617394
ENSG00000100985	0.230577323
ENSG00000100991	8.06798039
ENSG00000100994	13.87504454
ENSG00000100997	5.705383847
ENSG00000101000	3.164533925
ENSG00000101003	0.638387279
ENSG00000101004	12.48722921
ENSG00000101017	3.966102024
ENSG00000101019	3.312962025
ENSG00000101040	10.257911
ENSG00000101049	4.090115482
ENSG00000101052	2.224862544
ENSG00000101057	0.93516725
ENSG00000101074	0.055880136
ENSG00000101076	1.826055979
ENSG00000101079	3.743108863
ENSG00000101082	0.572148135
ENSG00000101084	3.461851757
ENSG00000101096	3.387207196
ENSG00000101098	1.03093537
ENSG00000101104	2.555120323
ENSG00000101109	6.202390253
ENSG00000101115	0.026662144
ENSG00000101126	15.77569975
ENSG00000101132	5.191483876
ENSG00000101134	0.768287487
ENSG00000101138	1.687222114
ENSG00000101144	0.269839791
ENSG00000101146	1.218929003
ENSG00000101150	8.21270139
ENSG00000101152	6.814905961
ENSG00000101158	4.340330714
ENSG00000101160	21.39827383
ENSG00000101161	40.07864129
ENSG00000101162	0.352159939
ENSG00000101166	4.342320139
ENSG00000101181	2.821437287
ENSG00000101182	16.81840408
ENSG00000101187	0.403634317
ENSG00000101188	0.240629465
ENSG00000101189	3.91513591
ENSG00000101190	3.751051683
ENSG00000101191	15.45920418
ENSG00000101193	3.991352333
ENSG00000101194	0.439019892
ENSG00000101199	2.629670341
ENSG00000101210	3.135799051
ENSG00000101213	1.024827845
ENSG00000101216	3.51876573
ENSG00000101220	7.869936169
ENSG00000101222	0.11991732
ENSG00000101224	7.736610606
ENSG00000101230	2.329477563
ENSG00000101236	2.395811625
ENSG00000101246	5.37478509
ENSG00000101247	1.394043687
ENSG00000101255	0.084027679
ENSG00000101265	5.561584752
ENSG00000101266	9.623140149
ENSG00000101276	0.512552518
ENSG00000101278	0.072454752
ENSG00000101280	0.02879751
ENSG00000101290	7.636141756
ENSG00000101294	2.289171666
ENSG00000101298	1.65655429
ENSG00000101306	0.025855829
ENSG00000101307	0.306347637
ENSG00000101310	2.905275905
ENSG00000101311	1.141496971
ENSG00000101331	0.959234261
ENSG00000101333	6.532126676
ENSG00000101335	293.4539974
ENSG00000101336	2.513467536
ENSG00000101337	5.683984986
ENSG00000101342	3.051656231
ENSG00000101343	12.67847108
ENSG00000101346	6.30447673
ENSG00000101347	13.01286198
ENSG00000101350	9.723960787
ENSG00000101353	1.250040651
ENSG00000101361	8.050349792
ENSG00000101363	7.807575282
ENSG00000101365	19.22924283
ENSG00000101367	30.1495328
ENSG00000101384	10.36899329
ENSG00000101391	4.140510656
ENSG00000101400	4.057620804
ENSG00000101405	0.074997024
ENSG00000101407	3.414424128
ENSG00000101412	1.052909679
ENSG00000101413	4.13636962
ENSG00000101417	1.149565603
ENSG00000101421	157.86746
ENSG00000101425	0.037611821
ENSG00000101439	15.89959238
ENSG00000101440	0.271984709
ENSG00000101442	2.864886322
ENSG00000101443	0.556779644
ENSG00000101444	5.616889988
ENSG00000101445	2.101012335
ENSG00000101447	6.015852201
ENSG00000101452	4.69407591
ENSG00000101457	11.70754129
ENSG00000101460	3.067833717
ENSG00000101463	0.472979125
ENSG00000101464	1.031174425
ENSG00000101470	1.778739351
ENSG00000101473	4.063777748
ENSG00000101474	12.0092423
ENSG00000101489	0.600779897
ENSG00000101493	5.733329457
ENSG00000101542	0.205490754
ENSG00000101544	3.466725668
ENSG00000101546	7.566518676
ENSG00000101557	6.692854939
ENSG00000101558	7.076139674
ENSG00000101574	0.776325328
ENSG00000101577	5.01852513
ENSG00000101596	12.4873362
ENSG00000101605	9.673965849
ENSG00000101608	24.55425681
ENSG00000101624	0.859061804
ENSG00000101639	4.091765222
ENSG00000101654	5.959476004
ENSG00000101665	3.548271312
ENSG00000101670	0.418126141
ENSG00000101680	0.037571751
ENSG00000101695	0.505452055
ENSG00000101745	23.45085694
ENSG00000101751	1.980341914
ENSG00000101752	10.25013399
ENSG00000101773	6.075952189
ENSG00000101782	8.190076804
ENSG00000101811	4.336402006
ENSG00000101825	8.426998917
ENSG00000101842	5.420380569
ENSG00000101843	4.365229391
ENSG00000101844	3.680414262
ENSG00000101846	2.135776317
ENSG00000101849	4.009826266
ENSG00000101850	0.193450691
ENSG00000101856	26.11344402
ENSG00000101868	7.104476618
ENSG00000101871	1.423870343
ENSG00000101882	3.370206086
ENSG00000101888	0.847571623
ENSG00000101898	1.197892028
ENSG00000101901	5.523396184
ENSG00000101911	18.09285532
ENSG00000101916	0.097222193
ENSG00000101928	0.532156454
ENSG00000101935	0.770532271
ENSG00000101938	13.37738373
ENSG00000101940	2.986525331
ENSG00000101945	1.125189171
ENSG00000101955	4.385627438
ENSG00000101966	4.171334482
ENSG00000101972	18.38145732
ENSG00000101974	5.235758224
ENSG00000101977	0.142465824
ENSG00000101986	2.176800584
ENSG00000101997	4.518645224
ENSG00000102001	0.044426644
ENSG00000102003	1.56033358
ENSG00000102007	4.151164446
ENSG00000102010	0.733546267
ENSG00000102024	15.74042812
ENSG00000102030	5.618490155
ENSG00000102032	3.273144308
ENSG00000102034	4.488274756
ENSG00000102038	31.68792725
ENSG00000102043	0.65689791
ENSG00000102048	0.879207602
ENSG00000102053	0.970559585
ENSG00000102054	7.203366769
ENSG00000102057	0.334580748
ENSG00000102078	0.613734371
ENSG00000102081	12.42858381
ENSG00000102096	1.191409625
ENSG00000102098	0.485152055
ENSG00000102100	0.878366348
ENSG00000102103	14.58676355
ENSG00000102109	1.510147341
ENSG00000102119	4.837753583
ENSG00000102125	2.061806559
ENSG00000102128	0.48605943
ENSG00000102144	7.371418029
ENSG00000102145	0.025648982
ENSG00000102158	2.045535349
ENSG00000102172	34.40347862
ENSG00000102174	0.135597298
ENSG00000102178	2.969625512
ENSG00000102181	5.358375978
ENSG00000102189	16.43366934
ENSG00000102218	1.659124279
ENSG00000102221	2.924643051
ENSG00000102225	2.406066391
ENSG00000102226	11.94948552
ENSG00000102241	46.86500902
ENSG00000102245	0.518767252
ENSG00000102265	3.457868957
ENSG00000102271	0.687734828
ENSG00000102287	1.322875879
ENSG00000102290	0.03303862
ENSG00000102302	2.717892154
ENSG00000102309	3.069436919
ENSG00000102312	0.862204334
ENSG00000102316	14.29014725
ENSG00000102317	13.4517947
ENSG00000102349	1.454162538
ENSG00000102359	5.150376292
ENSG00000102362	5.037083045
ENSG00000102383	0.535920817
ENSG00000102384	0.155817122
ENSG00000102385	0.469933717
ENSG00000102387	0.148847263
ENSG00000102390	28.09428489
ENSG00000102393	1.965593918
ENSG00000102401	19.74499678
ENSG00000102409	17.32465142
ENSG00000102445	0.488401996
ENSG00000102452	0.451314345
ENSG00000102466	1.795186417
ENSG00000102468	0.171023619
ENSG00000102471	1.314039145
ENSG00000102524	0.90555413
ENSG00000102531	9.193550828
ENSG00000102543	4.636138198
ENSG00000102547	6.655618846
ENSG00000102554	5.030310287
ENSG00000102572	6.237564037
ENSG00000102575	0.970723742
ENSG00000102580	13.56652705
ENSG00000102595	5.304406479
ENSG00000102606	5.04130659
ENSG00000102678	0.635715026
ENSG00000102699	15.29130731
ENSG00000102710	1.851005853
ENSG00000102738	5.914119142
ENSG00000102743	2.021061612
ENSG00000102753	8.986316424
ENSG00000102755	4.59382469
ENSG00000102760	5.387031883
ENSG00000102763	8.660641391
ENSG00000102780	5.39866863
ENSG00000102781	4.685171897
ENSG00000102786	2.754030436
ENSG00000102796	2.87050312
ENSG00000102802	7.965337896
ENSG00000102804	16.81254043
ENSG00000102805	1.338999643
ENSG00000102837	0.172645894
ENSG00000102854	0.030057401
ENSG00000102858	3.727247152
ENSG00000102870	6.895771226
ENSG00000102871	1.341400805
ENSG00000102878	4.84763486
ENSG00000102879	1.453319462
ENSG00000102882	4.225895277
ENSG00000102886	1.973520316
ENSG00000102890	1.837762029
ENSG00000102893	5.33395558
ENSG00000102897	6.248057811
ENSG00000102898	2.617579062
ENSG00000102900	0.967364632
ENSG00000102901	8.133677076
ENSG00000102904	1.373339198
ENSG00000102908	8.808480735
ENSG00000102910	8.487193359
ENSG00000102921	2.669928501
ENSG00000102924	0.192812318
ENSG00000102931	9.051531788
ENSG00000102934	1.903819239
ENSG00000102935	2.8971633
ENSG00000102962	0.091947529
ENSG00000102967	1.506474684
ENSG00000102974	15.55129818
ENSG00000102977	0.85947567
ENSG00000102978	6.552208283
ENSG00000102981	0.310269947
ENSG00000102984	2.058251662
ENSG00000102996	4.004932734
ENSG00000103005	2.786010141
ENSG00000103018	2.689185992
ENSG00000103021	1.278770753
ENSG00000103023	0.209490977
ENSG00000103024	1.357887296
ENSG00000103034	1.094741209
ENSG00000103035	37.40632594
ENSG00000103037	3.204860031
ENSG00000103042	1.048376009
ENSG00000103043	2.656789516
ENSG00000103044	0.927466034
ENSG00000103047	2.947814015
ENSG00000103051	5.936619325
ENSG00000103056	1.914009665
ENSG00000103061	6.496859245
ENSG00000103064	5.113402464
ENSG00000103066	0.46540492
ENSG00000103067	4.274061935
ENSG00000103089	2.845323969
ENSG00000103091	3.311609733
ENSG00000103111	5.223458464
ENSG00000103121	1.493063359
ENSG00000103126	4.267693287
ENSG00000103145	16.5787647
ENSG00000103148	1.589235623
ENSG00000103150	14.19930895
ENSG00000103152	2.061492553
ENSG00000103154	0.145038888
ENSG00000103160	2.398723323
ENSG00000103168	2.600770928
ENSG00000103174	1.354008089
ENSG00000103175	1.653242595
ENSG00000103184	0.18117044
ENSG00000103187	9.783368452
ENSG00000103194	9.828409439
ENSG00000103196	12.51293569
ENSG00000103197	6.41916463
ENSG00000103199	1.288400153
ENSG00000103202	9.476844668
ENSG00000103222	6.701748927
ENSG00000103226	7.458478523
ENSG00000103227	1.14023169
ENSG00000103241	11.77949206
ENSG00000103245	0.890479726
ENSG00000103248	1.053914177
ENSG00000103249	1.878892991
ENSG00000103253	0.892993707
ENSG00000103254	0.940329303
ENSG00000103257	4.913577422
ENSG00000103260	1.448486674
ENSG00000103264	5.313322226
ENSG00000103266	29.91827528
ENSG00000103269	0.255264553
ENSG00000103274	9.50521107
ENSG00000103275	3.177966935
ENSG00000103313	0.786394922
ENSG00000103316	0.183110132
ENSG00000103319	6.12841175
ENSG00000103326	1.500499181
ENSG00000103335	13.3449904
ENSG00000103342	18.61054708
ENSG00000103343	2.441380004
ENSG00000103351	6.283145466
ENSG00000103353	1.865867487
ENSG00000103356	2.078104714
ENSG00000103363	8.97032225
ENSG00000103365	5.230447905
ENSG00000103375	0.054149857
ENSG00000103381	1.765246504
ENSG00000103404	1.445516621
ENSG00000103415	9.113740002
ENSG00000103423	2.69874739
ENSG00000103426	2.228738563
ENSG00000103429	3.103404465
ENSG00000103449	0.17673327
ENSG00000103460	1.445336209
ENSG00000103472	2.32550042
ENSG00000103479	11.19252207
ENSG00000103485	1.404989555
ENSG00000103489	3.162418818
ENSG00000103490	1.725631407
ENSG00000103494	0.6598274
ENSG00000103495	11.10614107
ENSG00000103496	9.972158254
ENSG00000103502	2.163771285
ENSG00000103507	1.832779715
ENSG00000103510	7.403524872
ENSG00000103512	11.68617704
ENSG00000103522	0.190009837
ENSG00000103528	1.495453396
ENSG00000103534	2.479441738
ENSG00000103540	3.472930869
ENSG00000103544	2.664820799
ENSG00000103549	17.53807651
ENSG00000103550	3.105737801
ENSG00000103569	1.296324142
ENSG00000103591	5.505530954
ENSG00000103599	0.419484269
ENSG00000103642	2.392484372
ENSG00000103647	1.385737911
ENSG00000103653	5.371132607
ENSG00000103657	18.26096836
ENSG00000103671	6.412245563
ENSG00000103707	0.779110256
ENSG00000103710	1.61335943
ENSG00000103723	0.342815745
ENSG00000103740	1.500605705
ENSG00000103742	1.053015597
ENSG00000103769	11.76481168
ENSG00000103811	3.72197553
ENSG00000103832	0.230183174
ENSG00000103852	7.922481668
ENSG00000103855	3.297527942
ENSG00000103876	0.659109483
ENSG00000103888	1.4564489
ENSG00000103932	2.448957254
ENSG00000103942	8.986313496
ENSG00000103966	3.625657315
ENSG00000103978	8.243830878
ENSG00000103994	17.76971491
ENSG00000103995	2.4399191
ENSG00000104043	0.791715431
ENSG00000104044	0.139945947
ENSG00000104047	2.385902305
ENSG00000104059	0.30528996
ENSG00000104064	1.968623915
ENSG00000104067	29.17187509
ENSG00000104081	1.331420916
ENSG00000104093	4.586610935
ENSG00000104112	1.404310793
ENSG00000104129	4.322631993
ENSG00000104131	20.95268973
ENSG00000104133	6.748194647
ENSG00000104140	0.067695261
ENSG00000104142	4.299641073
ENSG00000104147	0.140073325
ENSG00000104154	1.284355391
ENSG00000104164	6.336940271
ENSG00000104177	14.22208442
ENSG00000104205	2.593933198
ENSG00000104213	2.539345067
ENSG00000104218	8.989433323
ENSG00000104219	2.767690846
ENSG00000104221	4.446752901
ENSG00000104228	3.47423846
ENSG00000104231	5.519035277
ENSG00000104237	0.357334389
ENSG00000104267	14.82397608
ENSG00000104290	0.867864671
ENSG00000104299	0.945168918
ENSG00000104312	1.845294921
ENSG00000104313	0.104183487
ENSG00000104320	6.409120687
ENSG00000104321	1.351428264
ENSG00000104324	10.88430922
ENSG00000104325	8.485666284
ENSG00000104327	0.256022693
ENSG00000104331	6.66978242
ENSG00000104332	25.28129835
ENSG00000104341	1.37792077
ENSG00000104343	1.246472817
ENSG00000104356	0.999105038
ENSG00000104361	2.490915181
ENSG00000104365	4.849108057
ENSG00000104368	10.2811027
ENSG00000104369	2.280462846
ENSG00000104371	0.989809718
ENSG00000104375	3.89549573
ENSG00000104381	2.430703155
ENSG00000104388	6.49163311
ENSG00000104408	10.86931683
ENSG00000104412	17.91901259
ENSG00000104413	4.920658595
ENSG00000104415	0.870757592
ENSG00000104419	15.03414716
ENSG00000104427	5.327945727
ENSG00000104432	5.21751113
ENSG00000104435	2.83420168
ENSG00000104442	3.745006324
ENSG00000104447	9.017220323
ENSG00000104450	6.263831571
ENSG00000104472	3.566459513
ENSG00000104490	6.109254601
ENSG00000104497	1.468835426
ENSG00000104517	21.45664287
ENSG00000104518	3.63226889
ENSG00000104522	4.185132112
ENSG00000104524	0.361726553
ENSG00000104529	40.0079053
ENSG00000104537	0.161738196
ENSG00000104549	2.162736483
ENSG00000104611	7.730867903
ENSG00000104613	5.124942224
ENSG00000104626	1.554605502
ENSG00000104635	5.550444193
ENSG00000104643	1.409324757
ENSG00000104660	3.140474446
ENSG00000104671	4.915839466
ENSG00000104679	11.64444289
ENSG00000104687	8.4387291
ENSG00000104689	2.216364105
ENSG00000104691	1.925467583
ENSG00000104695	7.079596186
ENSG00000104714	10.5143422
ENSG00000104722	2.028617291
ENSG00000104723	1.086004595
ENSG00000104728	7.825173653
ENSG00000104731	4.629759479
ENSG00000104738	2.551179177
ENSG00000104756	8.444326121
ENSG00000104763	3.032244098
ENSG00000104765	10.71933319
ENSG00000104774	4.707165751
ENSG00000104783	0.725252463
ENSG00000104805	77.44044698
ENSG00000104812	4.376516166
ENSG00000104814	0.540166398
ENSG00000104823	16.10209212
ENSG00000104824	21.47599324
ENSG00000104825	3.319247596
ENSG00000104826	0.224553347
ENSG00000104833	0.888020159
ENSG00000104835	1.726602798
ENSG00000104852	38.74042211
ENSG00000104853	6.191514218
ENSG00000104856	5.425583725
ENSG00000104859	14.3836642
ENSG00000104863	1.250991433
ENSG00000104866	3.095877731
ENSG00000104870	7.924263208
ENSG00000104872	6.618222829
ENSG00000104879	7.673797798
ENSG00000104880	9.083071822
ENSG00000104881	1.127749865
ENSG00000104883	1.141607157
ENSG00000104884	1.03192417
ENSG00000104885	3.382470912
ENSG00000104886	4.620122796
ENSG00000104888	0.115170883
ENSG00000104889	1.245340482
ENSG00000104892	0.057910264
ENSG00000104894	8.150532752
ENSG00000104897	7.169275192
ENSG00000104901	0.842677035
ENSG00000104903	0.659932935
ENSG00000104904	31.10013746
ENSG00000104907	3.013602924
ENSG00000104915	7.186999063
ENSG00000104918	0.295949795
ENSG00000104921	1.106642135
ENSG00000104936	18.4118792
ENSG00000104941	0.015105408
ENSG00000104946	4.167621774
ENSG00000104951	2.011488659
ENSG00000104953	0.079011788
