GeneID	Normal_1
ENSG00000011028	4.175170855
ENSG00000011052	38.01742167
ENSG00000011083	0.029626706
ENSG00000011105	2.030061039
ENSG00000011114	5.090911368
ENSG00000011132	1.045846885
ENSG00000011143	1.595032673
ENSG00000011198	1.722514603
ENSG00000011201	0.088174522
ENSG00000011243	14.00505866
ENSG00000011258	4.778368801
ENSG00000011260	9.275129646
ENSG00000011275	5.953320408
ENSG00000011295	13.84641286
ENSG00000011304	4.473074434
ENSG00000011332	0.252954459
ENSG00000011347	0.870477537
ENSG00000011376	4.346011028
ENSG00000011405	13.91037514
ENSG00000011422	3.020956811
ENSG00000011426	1.092745953
ENSG00000011451	1.891884307
ENSG00000011454	10.50486336
ENSG00000011465	7.707700624
ENSG00000011478	0.805376111
ENSG00000011485	5.648512545
ENSG00000011523	5.252615419
ENSG00000011566	16.84655614
ENSG00000011590	1.05669475
ENSG00000011600	3.705270864
ENSG00000011638	1.152746782
ENSG00000012048	1.462951143
ENSG00000012061	3.495686497
ENSG00000012124	0.406013422
ENSG00000012171	7.969042803
ENSG00000012174	0.884079661
ENSG00000012211	1.201528025
ENSG00000012223	21.77880972
ENSG00000012232	1.508870343
ENSG00000012504	0.150394063
ENSG00000012660	1.614905394
ENSG00000012779	1.790347916
ENSG00000012822	23.68721991
ENSG00000012963	5.04774155
ENSG00000012983	3.926627152
ENSG00000013016	1.426434921
ENSG00000013275	6.185719796
ENSG00000013288	3.747653968
ENSG00000013293	0.091213278
ENSG00000013297	0.244423597
ENSG00000013306	5.620299225
ENSG00000013364	22.88223673
ENSG00000013374	12.19326377
ENSG00000013375	5.737477131
ENSG00000013392	1.633085108
ENSG00000013441	19.59750519
ENSG00000013503	4.512208875
ENSG00000013523	2.5217697
ENSG00000013561	8.630117191
ENSG00000013563	2.971405548
ENSG00000013573	5.590044126
ENSG00000013583	3.514947828
ENSG00000013588	1.60558433
ENSG00000013619	0.458527721
ENSG00000013725	0.542227225
ENSG00000013810	2.062877969
ENSG00000014123	13.37498793
ENSG00000014138	1.575206652
ENSG00000014164	2.283825152
ENSG00000014216	8.023389538
ENSG00000014257	0.879062207
ENSG00000014641	9.98058505
ENSG00000014824	8.330616854
ENSG00000014914	4.22679605
ENSG00000014919	5.735791461
ENSG00000015133	13.10226278
ENSG00000015153	2.104369864
ENSG00000015171	18.33953921
ENSG00000015285	1.456988546
ENSG00000015413	0.126747889
ENSG00000015475	1.433749972
ENSG00000015532	47.25065675
ENSG00000015568	8.065480658
ENSG00000015592	0.013164427
ENSG00000015676	7.338755894
ENSG00000016082	2.843762832
ENSG00000016391	3.543765931
ENSG00000016402	1.462261658
ENSG00000016864	3.898996469
ENSG00000017260	7.289946698
ENSG00000017427	1.04025505
ENSG00000017483	1.334182179
ENSG00000017797	25.02182865
ENSG00000018189	9.097225695
ENSG00000018236	0.167851712
ENSG00000018280	0.122453749
ENSG00000018408	3.324561503
ENSG00000018510	2.276032283
ENSG00000018610	4.731340883
ENSG00000018625	1.370174769
ENSG00000018699	3.526272525
ENSG00000018869	0.297720387
ENSG00000019102	94.13115763
ENSG00000019144	8.17285088
ENSG00000019169	1.606060059
ENSG00000019485	0.839055312
ENSG00000019505	6.963442922
ENSG00000019549	2.432315322
ENSG00000019582	61.34100241
ENSG00000019991	0.353362096
ENSG00000019995	10.96572143
ENSG00000020129	1.331687383
ENSG00000020181	2.677600767
ENSG00000020219	0.181329362
ENSG00000020256	1.183714696
ENSG00000020426	7.045887286
ENSG00000020577	2.25369685
ENSG00000020633	0.680702439
ENSG00000020922	4.979851459
ENSG00000021300	1.287810777
ENSG00000021355	14.19058399
ENSG00000021461	0.057555053
ENSG00000021574	3.447961088
ENSG00000021645	0.076762124
ENSG00000021762	2.314546371
ENSG00000021776	4.659153163
ENSG00000021826	0.076812237
ENSG00000022267	5.441241496
ENSG00000022277	15.24077077
ENSG00000022355	0.03439076
ENSG00000022556	1.569552912
ENSG00000022567	1.997406594
ENSG00000022840	17.12243153
ENSG00000022976	2.653015847
ENSG00000023041	6.612142407
ENSG00000023171	2.772025574
ENSG00000023191	4.486905787
ENSG00000023228	22.52306788
ENSG00000023287	12.30866291
ENSG00000023318	7.423809136
ENSG00000023330	15.28670257
ENSG00000023445	10.59288256
ENSG00000023516	10.57206843
ENSG00000023572	0.901322389
ENSG00000023608	2.832676335
ENSG00000023697	4.215907655
ENSG00000023734	13.98383636
ENSG00000023839	0.271370546
ENSG00000023892	21.46030703
ENSG00000023902	3.487584494
ENSG00000023909	1.424118938
ENSG00000024048	16.94811229
ENSG00000024422	6.687481791
ENSG00000024526	0.198309245
ENSG00000024862	8.502953007
ENSG00000025039	0.739541259
ENSG00000025156	2.920865703
ENSG00000025293	4.715011462
ENSG00000025423	1.106993861
ENSG00000025434	2.740718638
ENSG00000025708	7.333937809
ENSG00000025770	5.785934315
ENSG00000025772	2.376376935
ENSG00000025796	19.78304269
ENSG00000025800	6.849481138
ENSG00000026025	29.10524582
ENSG00000026036	4.131404781
ENSG00000026103	1.451235869
ENSG00000026297	7.28778908
ENSG00000026508	4.967176303
ENSG00000026652	0.457422169
ENSG00000026751	4.966224819
ENSG00000026950	9.846129691
ENSG00000027001	2.971941779
ENSG00000027075	2.350565253
ENSG00000027644	0.531312752
ENSG00000027697	7.826028946
ENSG00000027847	1.782247488
ENSG00000027869	0.414302117
ENSG00000028116	4.652722579
ENSG00000028137	3.56452143
ENSG00000028203	2.582405922
ENSG00000028277	0.449314421
ENSG00000028310	7.880382341
ENSG00000028528	12.40829193
ENSG00000028839	12.96433736
ENSG00000029153	3.729035482
ENSG00000029363	24.77188279
ENSG00000029364	8.583396231
ENSG00000029534	0.289117581
ENSG00000029639	1.442284198
ENSG00000029725	14.836321
ENSG00000029993	2.448563458
ENSG00000030066	2.581288342
ENSG00000030110	2.117211181
ENSG00000030304	0.949791994
ENSG00000030419	1.15848891
ENSG00000030582	7.942141564
ENSG00000031003	7.646596317
ENSG00000031081	2.19036196
ENSG00000031691	2.452184026
ENSG00000031698	25.32747502
ENSG00000031823	6.334175753
ENSG00000032219	15.9376207
ENSG00000032389	2.271427798
ENSG00000032444	3.365213724
ENSG00000032742	2.73550583
ENSG00000033011	2.179755
ENSG00000033030	2.566457218
ENSG00000033050	4.606409893
ENSG00000033100	6.610245289
ENSG00000033122	0.057711618
ENSG00000033170	22.27077939
ENSG00000033178	3.150235106
ENSG00000033327	8.187917621
ENSG00000033627	4.173199473
ENSG00000033800	4.08646601
ENSG00000033867	2.372011747
ENSG00000034053	0.470314428
ENSG00000034152	3.799904985
ENSG00000034239	0.100845632
ENSG00000034510	269.4052418
ENSG00000034533	1.284332533
ENSG00000034677	14.18251428
ENSG00000034693	4.176334393
ENSG00000034713	9.347333066
ENSG00000034971	9.065998214
ENSG00000035115	2.776980693
ENSG00000035141	7.854913957
ENSG00000035403	9.482537348
ENSG00000035499	0.30762422
ENSG00000035664	2.820929101
ENSG00000035681	4.128863889
ENSG00000035687	15.43631374
ENSG00000035720	0.563334057
ENSG00000035862	13.39861235
ENSG00000035928	7.457664402
ENSG00000036054	7.19091016
ENSG00000036257	6.643058067
ENSG00000036448	0.227195412
ENSG00000036473	0.136793759
ENSG00000036530	0.454409208
ENSG00000036549	8.778148754
ENSG00000036565	0.088723522
ENSG00000036672	0.176779859
ENSG00000037042	6.914401423
ENSG00000037241	5.234182847
ENSG00000037280	0.781348582
ENSG00000037474	9.301205431
ENSG00000037637	2.763320722
ENSG00000037749	2.176325333
ENSG00000037757	4.623696342
ENSG00000037897	0.93477475
ENSG00000038002	5.211739941
ENSG00000038210	10.43054344
ENSG00000038219	17.70772353
ENSG00000038274	4.939733335
ENSG00000038295	0.550548506
ENSG00000038358	4.973504631
ENSG00000038382	5.066109963
ENSG00000038427	7.473360987
ENSG00000038532	4.5509573
ENSG00000038945	0.413541962
ENSG00000039068	24.68644574
ENSG00000039123	11.30236078
ENSG00000039139	0.267156758
ENSG00000039319	3.412790043
ENSG00000039523	6.615062798
ENSG00000039537	1.152947103
ENSG00000039560	5.731421821
ENSG00000039600	0.00624656
ENSG00000039650	5.99231923
ENSG00000039987	0.057359288
ENSG00000040199	0.855609759
ENSG00000040275	2.428253878
ENSG00000040341	2.850587039
ENSG00000040487	1.210823388
ENSG00000040531	5.69801561
ENSG00000040608	0.142857094
ENSG00000040633	9.45803748
ENSG00000040933	2.676726168
ENSG00000041353	7.366331036
ENSG00000041357	9.790285922
ENSG00000041515	0.10594869
ENSG00000041802	5.499205644
ENSG00000041880	4.457803996
ENSG00000041982	3.642886227
ENSG00000041988	2.816718544
ENSG00000042062	1.670607156
ENSG00000042088	1.016715714
ENSG00000042286	2.588305749
ENSG00000042317	1.826799833
ENSG00000042429	2.105186493
ENSG00000042445	12.31072104
ENSG00000042493	4.49105402
ENSG00000042753	3.753599874
ENSG00000042781	0.063440391
ENSG00000042832	0.062326441
ENSG00000042980	18.28497059
ENSG00000043039	2.819820202
ENSG00000043093	4.881758161
ENSG00000043143	5.865525813
ENSG00000043462	3.516859151
ENSG00000043514	3.810397091
ENSG00000043591	0.714367408
ENSG00000044090	8.97630049
ENSG00000044115	28.29930571
ENSG00000044446	1.858646756
ENSG00000044459	2.0772523
ENSG00000044524	0.438574237
ENSG00000044574	56.85095068
ENSG00000046604	22.83070158
ENSG00000046647	2.066212168
ENSG00000046651	13.25558502
ENSG00000046653	0.939863516
ENSG00000046889	2.943533279
ENSG00000047056	4.159258259
ENSG00000047188	4.263795448
ENSG00000047230	3.0417495
ENSG00000047249	5.490737548
ENSG00000047315	11.7649819
ENSG00000047346	10.73725964
ENSG00000047365	3.028614704
ENSG00000047410	37.33836049
ENSG00000047457	0.609206581
ENSG00000047578	4.638187858
ENSG00000047579	6.045616313
ENSG00000047597	1.5867787
ENSG00000047617	1.119620286
ENSG00000047621	1.764747508
ENSG00000047634	1.660549817
ENSG00000047644	3.788373745
ENSG00000047648	0.882671055
ENSG00000047662	1.381716121
ENSG00000047849	7.575502521
ENSG00000047932	5.678123312
ENSG00000047936	0.013799523
ENSG00000048028	3.518223539
ENSG00000048052	0.877477456
ENSG00000048140	2.349036069
ENSG00000048162	3.098483793
ENSG00000048342	3.030208372
ENSG00000048392	2.551950694
ENSG00000048405	2.099688565
ENSG00000048462	1.822978725
ENSG00000048471	6.212074841
ENSG00000048540	0.18370837
ENSG00000048544	9.227614263
ENSG00000048649	8.236057608
ENSG00000048707	12.09754733
ENSG00000048740	1.339066107
ENSG00000048828	18.84969198
ENSG00000048991	2.855037127
ENSG00000049089	17.77480177
ENSG00000049130	6.734284281
ENSG00000049167	2.245568191
ENSG00000049192	0.508701292
ENSG00000049239	6.110730283
ENSG00000049245	5.499009985
ENSG00000049246	8.146406995
ENSG00000049247	1.476929602
ENSG00000049249	0.020548233
ENSG00000049283	15.96943367
ENSG00000049323	4.706748667
ENSG00000049449	4.498413064
ENSG00000049540	5.435366816
ENSG00000049541	3.657763649
ENSG00000049618	3.766684367
ENSG00000049656	18.40490451
ENSG00000049759	8.36839641
ENSG00000049768	0.24573265
ENSG00000049769	1.636657177
ENSG00000049860	5.644031664
ENSG00000049883	0.633541975
ENSG00000050030	0.649144969
ENSG00000050130	1.495297296
ENSG00000050165	10.11446402
ENSG00000050327	42.67418622
ENSG00000050344	5.174242445
ENSG00000050393	2.523638206
ENSG00000050405	37.44977641
ENSG00000050426	4.209118111
ENSG00000050438	0.551089407
ENSG00000050555	0.265526521
ENSG00000050628	9.449433132
ENSG00000050730	0.48335247
ENSG00000050748	3.755275103
ENSG00000050767	2.515235162
ENSG00000050820	6.787082417
ENSG00000051009	2.659867414
ENSG00000051108	10.03546083
ENSG00000051128	3.060290653
ENSG00000051180	0.676221939
ENSG00000051341	0.48438088
ENSG00000051382	3.264700683
ENSG00000051523	10.26931164
ENSG00000051596	6.448659047
ENSG00000051620	5.246679979
ENSG00000051825	1.801206332
ENSG00000052126	7.285972413
ENSG00000052344	15.8255609
ENSG00000052723	2.508821677
ENSG00000052749	3.119191212
ENSG00000052795	6.318208943
ENSG00000052802	6.125186522
ENSG00000052841	12.28584706
ENSG00000052850	0.045248996
ENSG00000053108	0.067614795
ENSG00000053254	10.40954879
ENSG00000053328	0.745541408
ENSG00000053371	10.38438215
ENSG00000053372	6.423101994
ENSG00000053438	4.496844337
ENSG00000053501	5.948896669
ENSG00000053524	0.325733155
ENSG00000053702	6.636815435
ENSG00000053747	8.254545332
ENSG00000053770	1.688433172
ENSG00000053900	4.134415216
ENSG00000053918	30.51615224
ENSG00000054116	2.852384522
ENSG00000054118	67.90215746
ENSG00000054148	7.949100609
ENSG00000054179	0.263508525
ENSG00000054219	3.285048169
ENSG00000054267	23.60856071
ENSG00000054277	0.828529907
ENSG00000054282	10.57202161
ENSG00000054356	0.296579666
ENSG00000054392	0.868447775
ENSG00000054523	4.997094543
ENSG00000054598	0.773166967
ENSG00000054611	6.637122515
ENSG00000054654	29.00099414
ENSG00000054690	6.173613502
ENSG00000054793	10.46420447
ENSG00000054938	0.013832096
ENSG00000054965	9.26157228
ENSG00000054967	0.421838457
ENSG00000054983	2.646292805
ENSG00000055044	20.17019622
ENSG00000055070	7.869761956
ENSG00000055118	0.383683567
ENSG00000055130	9.355933577
ENSG00000055147	4.28135405
ENSG00000055163	11.48735299
ENSG00000055208	12.75655291
ENSG00000055211	9.905346837
ENSG00000055332	8.428342707
ENSG00000055483	6.808581626
ENSG00000055609	22.99582727
ENSG00000055732	0.68420632
ENSG00000055813	0.615279915
ENSG00000055917	25.15251625
ENSG00000055950	4.011104656
ENSG00000055955	1.151176333
ENSG00000056050	2.415800646
ENSG00000056097	14.14169933
ENSG00000056277	0.570820224
ENSG00000056487	0.128138635
ENSG00000056558	4.142036114
ENSG00000056586	6.460409627
ENSG00000056736	1.734259389
ENSG00000056972	3.139941774
ENSG00000056998	1.623459777
ENSG00000057019	1.898168109
ENSG00000057252	5.512534622
ENSG00000057294	4.20213996
ENSG00000057468	0.119495589
ENSG00000057593	0.302802628
ENSG00000057608	35.09517999
ENSG00000057657	4.680874524
ENSG00000057663	5.043190755
ENSG00000057704	1.85035868
ENSG00000057757	14.49090831
ENSG00000057935	2.547305371
ENSG00000058056	1.127762434
ENSG00000058063	20.36383209
ENSG00000058085	4.397335003
ENSG00000058091	4.681192011
ENSG00000058262	18.43669413
ENSG00000058272	13.71193316
ENSG00000058335	0.052408446
ENSG00000058404	0.231194698
ENSG00000058453	10.40951778
ENSG00000058600	4.865153371
ENSG00000058668	5.402051821
ENSG00000058673	23.54599948
ENSG00000058729	3.117105115
ENSG00000058799	1.964424304
ENSG00000058804	0.890917639
ENSG00000058866	1.49311796
ENSG00000059122	2.938466103
ENSG00000059145	2.433200278
ENSG00000059377	1.656129385
ENSG00000059378	4.470903229
ENSG00000059573	9.148273329
ENSG00000059588	7.269272999
ENSG00000059691	1.337017337
ENSG00000059728	6.810771932
ENSG00000059758	2.838141416
ENSG00000059769	5.131194203
ENSG00000059804	1.288446623
ENSG00000059915	0.694447395
ENSG00000060069	5.041057561
ENSG00000060138	6.257758401
ENSG00000060140	4.236311747
ENSG00000060237	14.226708
ENSG00000060339	20.96254294
ENSG00000060491	12.80988311
ENSG00000060558	0.829766965
ENSG00000060566	0.340043336
ENSG00000060642	1.179613597
ENSG00000060656	0.986421802
ENSG00000060688	2.826847788
ENSG00000060709	0.891555247
ENSG00000060749	5.854109492
ENSG00000060762	49.8148719
ENSG00000060971	8.097878674
ENSG00000060982	1.266843807
ENSG00000061273	3.889535156
ENSG00000061337	0.357183704
ENSG00000061455	0.19246955
ENSG00000061656	0.822747285
ENSG00000061676	7.529904185
ENSG00000061794	23.45667353
ENSG00000061918	0.809283486
ENSG00000061936	8.227005889
ENSG00000061938	3.208992445
ENSG00000061987	5.94374606
ENSG00000062038	0.076491315
ENSG00000062194	9.273061231
ENSG00000062282	0.545816616
ENSG00000062370	2.907436167
ENSG00000062485	7.711571881
ENSG00000062524	4.29908684
ENSG00000062582	1.128483072
ENSG00000062598	2.983795727
ENSG00000062650	12.35088865
ENSG00000062716	16.32092351
ENSG00000062725	2.090024694
ENSG00000062822	2.048569608
ENSG00000063015	0.504425315
ENSG00000063046	79.77396478
ENSG00000063127	1.482002072
ENSG00000063169	0.990656867
ENSG00000063176	1.728338721
ENSG00000063177	8.999316575
ENSG00000063180	7.732308429
ENSG00000063241	0.811592283
ENSG00000063244	17.53513155
ENSG00000063245	12.3264836
ENSG00000063322	5.761086102
ENSG00000063438	0.669261417
ENSG00000063587	2.408202108
ENSG00000063601	2.657504882
ENSG00000063660	2.478967011
ENSG00000063761	2.369217994
ENSG00000063854	7.290168685
ENSG00000063978	5.237037106
ENSG00000064012	3.322768188
ENSG00000064042	10.3259075
ENSG00000064102	4.368771443
ENSG00000064115	5.465065479
ENSG00000064199	0.737306534
ENSG00000064201	1.103240043
ENSG00000064225	3.834315141
ENSG00000064270	2.10566008
ENSG00000064300	0.240328505
ENSG00000064309	0.447954393
ENSG00000064313	6.00414281
ENSG00000064393	19.06343863
ENSG00000064419	11.26749363
ENSG00000064489	1.987405754
ENSG00000064490	2.919205049
ENSG00000064545	1.612423601
ENSG00000064547	2.000838245
ENSG00000064601	3.728412478
ENSG00000064607	8.994827743
ENSG00000064651	38.97805653
ENSG00000064652	6.938179455
ENSG00000064655	3.51775095
ENSG00000064666	8.149267707
ENSG00000064687	2.425501961
ENSG00000064692	0.298957391
ENSG00000064703	1.527344705
ENSG00000064726	3.3284622
ENSG00000064763	1.298264036
ENSG00000064787	37.74319617
ENSG00000064886	0.085542804
ENSG00000064932	7.640662272
ENSG00000064933	2.411743271
ENSG00000064961	11.2091083
ENSG00000064989	1.06926899
ENSG00000064995	10.27827613
ENSG00000064999	7.188878392
ENSG00000065000	22.42041916
ENSG00000065029	3.17131214
ENSG00000065054	21.79174674
ENSG00000065057	1.231312712
ENSG00000065060	4.722380672
ENSG00000065135	1.594180392
ENSG00000065150	11.12226899
ENSG00000065154	4.793292883
ENSG00000065183	5.096016844
ENSG00000065243	9.52528443
ENSG00000065268	2.621686923
ENSG00000065308	2.476396746
ENSG00000065320	2.554397888
ENSG00000065325	0.411997396
ENSG00000065328	0.512826108
ENSG00000065357	2.409090089
ENSG00000065361	25.08759304
ENSG00000065413	2.354820674
ENSG00000065427	11.5689662
ENSG00000065457	4.074401806
ENSG00000065485	6.934951394
ENSG00000065491	2.09177493
ENSG00000065518	1.251094429
ENSG00000065526	12.65941142
ENSG00000065534	5.45004059
ENSG00000065548	37.06375465
ENSG00000065559	2.576469991
ENSG00000065600	0.699413252
ENSG00000065609	0.009779797
ENSG00000065613	20.4364798
ENSG00000065615	1.953275742
ENSG00000065618	9.258413062
ENSG00000065621	1.910079895
ENSG00000065665	1.151638571
ENSG00000065675	0.467195316
ENSG00000065717	2.81895757
ENSG00000065802	3.537558604
ENSG00000065809	35.66579106
ENSG00000065833	6.168156795
ENSG00000065882	2.218112619
ENSG00000065883	6.873238531
ENSG00000065911	3.330183671
ENSG00000065923	4.866683735
ENSG00000065970	4.49064188
ENSG00000065978	141.5608797
ENSG00000065989	3.816990465
ENSG00000066027	14.69828376
ENSG00000066032	0.00863244
ENSG00000066044	2.440606362
ENSG00000066056	1.098018204
ENSG00000066084	4.480335577
ENSG00000066117	3.094386159
ENSG00000066135	14.80668131
ENSG00000066136	7.666456639
ENSG00000066185	0.108655999
ENSG00000066230	58.11161579
ENSG00000066248	3.513213464
ENSG00000066279	0.594673911
ENSG00000066294	0.988624976
ENSG00000066322	6.970697847
ENSG00000066336	7.010696676
ENSG00000066379	3.743537049
ENSG00000066382	0.092578184
ENSG00000066405	138.0650772
ENSG00000066422	4.45272355
ENSG00000066427	3.128263532
ENSG00000066455	18.61543027
ENSG00000066468	4.28075292
ENSG00000066557	1.187838456
ENSG00000066583	3.408738295
ENSG00000066629	1.742049075
ENSG00000066651	8.358378363
ENSG00000066654	9.611902587
ENSG00000066697	3.885796402
ENSG00000066735	1.049430452
ENSG00000066739	4.251853274
ENSG00000066777	11.89493724
ENSG00000066827	1.573758402
ENSG00000066855	7.363103602
